TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180525,-8798.748046875,-7108.6884765625,-1690.0599365234375,12,3,9,0.0606116051359572
20180528,-9231.09375,-6484.732421875,-2746.36181640625,12,5,7,0.06252762149424007
20180529,-31161.1875,-11738.8955078125,-19422.29296875,13,2,11,0.0637270916623438
20180530,8503.7392578125,-1851.5504150390625,10355.2900390625,13,11,2,0.050118783905401254
20180531,-1261.599609375,419.1929931640625,-1680.7926025390625,27,18,9,0.06346559535851937
20180601,4111.51416015625,868.57568359375,3242.9384765625,10,6,4,0.06759882485321445
20180604,-10811.103515625,-5764.4208984375,-5046.68212890625,18,9,9,0.062080128134969326
20180605,1778.326904296875,-791.105224609375,2569.43212890625,20,9,11,0.0679234529291084
20180606,-2068.35400390625,-2708.690185546875,640.3363037109375,9,5,4,0.06146938168352678
20180607,-4986.63720703125,-6677.3662109375,1690.7288818359375,6,5,1,0.07171279338632608
20180608,-2568.5458984375,-1908.22802734375,-660.31787109375,9,1,8,0.060738535682943406
20180611,-1625.9930419921875,-2147.616943359375,521.6239013671875,8,5,3,0.0587212490030925
20180612,-2375.048828125,-2375.048828125,0.0,2,2,0,0.06022544653259998
20180613,0.0,0.0,0.0,0,0,0,0.060109005749316435
20180614,7178.41650390625,12384.005859375,-5205.58935546875,3,2,1,0.05465874123211323
20180615,-22537.25390625,-8165.28271484375,-14371.970703125,12,7,5,0.0545366870538424
20180619,11879.9248046875,736.0281982421875,11143.896484375,21,9,12,0.048515895859914226
20180620,-7658.85986328125,-1257.27587890625,-6401.583984375,53,23,30,0.04859706300859923
20180621,-18281.1640625,-9972.4228515625,-8308.7412109375,42,23,19,0.07377951946832173
20180622,2832.150390625,14205.3701171875,-11373.2197265625,20,13,7,0.0554610220795273
20180625,-7152.43359375,-1992.23876953125,-5160.19482421875,29,14,15,0.05261116665865739
20180626,27698.81640625,16813.90234375,10884.9140625,45,29,16,0.0617822316584008
20180627,12364.55078125,632.801025390625,11731.75,74,35,39,0.06391454256737794
20180628,-16192.34375,-14221.4375,-1970.90625,60,34,26,0.06325708594816637
20180629,5748.05908203125,-6346.87646484375,12094.935546875,69,45,24,0.06599224501254353
