TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180419,-3359.765625,1260.1318359375,-4619.8974609375,28,18,10,0.04846324408689007
20180420,12600.0,8999.9267578125,3600.0732421875,9,4,5,0.04639331218649634
20180423,12000.0,5400.0,6600.0,6,2,4,0.0298102595365054
20180424,-1199.853515625,7440.1611328125,-8640.0146484375,58,41,17,0.06174297942643836
20180425,659.765625,119.677734375,540.087890625,23,16,7,0.06626926966181468
20180426,-10499.853515625,-10019.8974609375,-479.9560546875,62,37,25,0.07635623938138514
20180427,8639.939453125,9959.9833984375,-1320.0439453125,60,32,28,0.05526170491804705
20180502,21840.3828125,17100.1484375,4740.234375,30,17,13,0.05415133135246719
20180503,18599.48828125,1619.7509765625,16979.73828125,64,38,26,0.0591535226140526
20180504,-179.6630859375,-2399.9267578125,2220.263671875,47,19,28,0.06502759552299431
20180507,12060.2783203125,15780.17578125,-3719.8974609375,31,20,11,0.06559234468198383
20180508,-4079.8095703125,540.087890625,-4619.8974609375,12,4,8,0.053589443369865486
20180509,-9720.1171875,-4680.029296875,-5040.087890625,10,4,6,0.057404912726656376
20180510,9000.0732421875,-1979.9560546875,10980.029296875,6,2,4,0.06192437609025869
20180511,-9359.8388671875,-1559.912109375,-7799.9267578125,18,11,7,0.06528837981775248
20180514,6300.146484375,2160.1318359375,4140.0146484375,13,10,3,0.06041800729546254
20180515,-14519.8974609375,-11459.8388671875,-3060.05859375,11,7,4,0.06257868654915899
20180516,-12000.146484375,-360.1318359375,-11640.0146484375,11,7,4,0.06904606890925835
20180517,0.0,0.0,0.0,0,0,0,0.05599312093187925
20180518,480.17578125,-1980.029296875,2460.205078125,30,9,21,0.05733164829595516
20180521,-3360.2783203125,-180.1025390625,-3180.17578125,7,3,4,0.0629062794395503
20180522,1140.0146484375,5159.9853515625,-4019.970703125,7,1,6,0.06649548150702933
20180523,-1440.087890625,59.8388671875,-1499.9267578125,9,5,4,0.07021974402520326
20180524,-9059.912109375,-1739.94140625,-7319.970703125,9,4,5,0.06311306409351614
20180525,360.05859375,-2159.8388671875,2519.8974609375,15,5,10,0.0606116051359572
20180528,-5040.087890625,-5280.029296875,239.94140625,12,5,7,0.06252762149424007
20180529,-29460.05859375,-10320.0439453125,-19140.015625,14,2,12,0.0637270916623438
20180530,5640.1611328125,3360.05859375,2280.1025390625,16,12,4,0.050118783905401254
20180531,-779.443359375,-1559.619140625,780.17578125,30,20,10,0.06346559535851937
20180601,-2399.70703125,1140.087890625,-3539.794921875,12,6,6,0.06759882485321445
20180604,840.087890625,2459.9853515625,-1619.8974609375,19,10,9,0.062080128134969326
20180605,7319.677734375,1799.70703125,5519.970703125,22,9,13,0.0679234529291084
20180606,2100.0,300.0732421875,1799.9267578125,11,7,4,0.06146938168352678
20180607,-6900.0,-5220.0439453125,-1679.9560546875,6,5,1,0.07171279338632608
20180608,1080.029296875,-539.94140625,1619.970703125,11,3,8,0.060738535682943406
20180611,3780.17578125,2160.05859375,1620.1171875,9,5,4,0.0587212490030925
20180612,1560.05859375,1560.05859375,0.0,2,2,0,0.06022544653259998
20180613,0.0,0.0,0.0,0,0,0,0.060109005749316435
20180614,-14459.8388671875,-3119.970703125,-11339.8681640625,8,5,3,0.05465874123211323
20180615,240.087890625,13020.0439453125,-12779.9560546875,16,11,5,0.0545366870538424
20180619,23759.83984375,5159.8388671875,18600.0,23,11,12,0.048515895859914226
20180620,25500.146484375,13500.0732421875,12000.0732421875,59,29,30,0.04859706300859923
20180621,-5400.29296875,-5700.29296875,300.0,47,26,21,0.07377951946832173
20180622,-4680.322265625,5879.8095703125,-10560.1318359375,32,23,9,0.0554610220795273
20180625,6180.029296875,7319.7509765625,-1139.7216796875,37,22,15,0.05261116665865739
20180626,32040.08984375,15480.029296875,16560.060546875,51,33,18,0.0617822316584008
20180627,39480.32421875,13800.0,25680.32421875,91,43,48,0.06391454256737794
20180628,21419.82421875,16679.80859375,4740.0146484375,64,38,26,0.06325708594816637
20180629,27960.05859375,7859.6923828125,20100.3671875,89,51,38,0.06599224501254353
