TradDay,daily_pnl,morning_pnl,afternoon_pnl,daily_trade_volume,morning_volume,afternoon_volume,r_squared
20180611,-53299.32,-29234.484,-24064.836,258,131,127,0.0587212490030925
20180612,-46911.67,-19701.293,-27210.38,233,124,109,0.06022544653259998
20180613,-59752.5,-36150.62,-23601.877,218,120,98,0.060109005749316435
20180614,-25873.01,-12857.399,-13015.61,149,83,66,0.05465874123211323
20180615,-56293.656,-32124.756,-24168.898,286,136,150,0.0545366870538424
20180619,-51027.863,-28079.676,-22948.188,326,156,170,0.048515895859914226
20180620,-81799.21,-23074.479,-58724.73,466,209,257,0.04859706300859923
20180621,-83364.0,-47584.863,-35779.137,473,225,248,0.07377951946832173
20180622,-32504.809,-8807.806,-23697.002,322,174,148,0.0554610220795273
20180625,-82211.44,-44673.363,-37538.07,352,176,176,0.05261116665865739
20180626,-25147.035,-6449.5967,-18697.438,366,201,165,0.0617822316584008
20180627,-59535.086,-38848.176,-20686.91,464,205,259,0.06391454256737794
20180628,-53941.58,-37976.227,-15965.354,412,235,177,0.06325708594816637
20180629,-92110.27,-52323.55,-39786.723,549,292,257,0.06599224501254353
